USER_ID,LOGIN_TIMESTAMP,SESSION_ID,SESSION_SCORE
300,2024-05-10 22:39:46,session_7996,89.78913681081221
6435,2024-05-16 23:55:33,session_7997,2.7037101623593296
5523,2024-03-25 06:04:24,session_7998,1.3921939013393114
9259,2024-06-08 03:24:51,session_7999,87.42417657664899
3624,2025-01-29 22:51:19,session_8000,81.24109555673013
1578,2024-01-11 19:39:42,session_8001,8.913995262173524
9276,2025-02-01 03:03:18,session_8002,52.898711676897804
6436,2024-06-29 22:24:16,session_8003,95.94256402242178
6446,2024-02-03 16:12:13,session_8004,47.2807562046289
5011,2024-10-17 21:22:39,session_8005,64.32993290260507
8644,2025-02-07 13:14:12,session_8006,50.372177279179745
9861,2024-01-08 14:54:22,session_8007,51.79226613821005
5439,2024-11-23 20:37:09,session_8008,98.89899776863801
9386,2024-07-03 20:03:21,session_8009,25.64531911899627
3451,2024-09-11 12:55:34,session_8010,53.00837649306614
2154,2025-02-06 10:26:54,session_8011,37.15612681007122
9276,2024-12-06 10:46:48,session_8012,90.2456541874086
4398,2025-02-18 11:43:35,session_8013,22.116711476306662
4944,2024-03-12 00:45:16,session_8014,53.37932258355222
8323,2025-02-10 19:42:07,session_8015,37.3409682032124
1332,2024-02-13 08:17:42,session_8016,89.11080954992705
7265,2024-01-09 20:20:34,session_8017,8.862862995027875
8494,2025-02-26 17:57:21,session_8018,90.35574121954086
1319,2024-06-27 13:26:19,session_8019,15.815515688627734
8308,2024-10-14 04:54:14,session_8020,59.93422940675941
2641,2024-11-19 12:41:27,session_8021,83.6585151341558
3719,2024-02-16 21:00:26,session_8022,93.8433476270608
909,2025-02-04 22:33:48,session_8023,38.7600991146116
9008,2024-10-26 11:50:38,session_8024,65.73444020092903
6934,2024-04-14 09:56:38,session_8025,36.033474922758835
6563,2024-04-02 13:52:47,session_8026,85.76970390565742
574,2024-11-10 01:22:09,session_8027,3.815821223775351
3594,2024-09-28 03:40:27,session_8028,19.305151554392275
3451,2024-07-10 05:29:41,session_8029,23.866742255518147
4309,2024-04-18 09:01:23,session_8030,2.7116150464438715
7520,2024-03-14 13:29:25,session_8031,31.21095553158052
8966,2024-04-11 13:01:07,session_8032,75.98589064155811
1672,2024-08-26 08:54:16,session_8033,94.41207273823287
4646,2024-11-05 07:49:11,session_8034,39.84993382156181
518,2024-03-10 13:16:39,session_8035,12.886456179981154
7677,2024-04-02 04:30:53,session_8036,61.18746794284428
3692,2024-12-10 02:35:54,session_8037,95.01646736288171
7549,2024-11-11 14:43:26,session_8038,78.83136639728755
1263,2024-01-16 23:24:47,session_8039,27.104966955754506
5631,2024-02-10 10:54:32,session_8040,96.73856349620891
1549,2024-09-20 06:33:53,session_8041,50.06047621496338
4647,2024-12-19 08:44:59,session_8042,40.007957706378306
9636,2024-03-01 18:24:36,session_8043,64.86052023175833
4542,2024-06-01 22:06:12,session_8044,14.479570558054677
6309,2024-08-11 18:55:56,session_8045,42.18736511154303
4334,2024-12-28 11:58:38,session_8046,33.47907410529282
5882,2024-12-05 02:22:45,session_8047,94.13976040776355
2603,2025-01-11 15:55:16,session_8048,1.9355076942877858
6545,2024-12-04 23:23:14,session_8049,41.35561335070632
7227,2024-05-14 09:39:42,session_8050,61.74603065766715
4708,2024-07-17 23:31:52,session_8051,42.45607991816856
9242,2025-02-18 18:09:30,session_8052,27.765547976904948
8196,2024-06-25 20:23:52,session_8053,1.2154307092399064
9476,2024-08-23 23:10:47,session_8054,18.521239303079795
314,2024-01-02 04:49:56,session_8055,56.27071275837836
8457,2024-05-31 19:03:38,session_8056,56.027953993216116
5649,2024-12-17 19:48:18,session_8057,6.111601220249274
1563,2024-08-14 18:40:44,session_8058,57.43450380869616
6051,2024-04-01 08:32:13,session_8059,27.498080160662898
4100,2024-12-29 08:58:12,session_8060,70.19063070750428
9002,2024-02-04 05:39:13,session_8061,86.4898326470517
8428,2024-01-09 07:08:31,session_8062,77.24902421945255
4041,2025-02-04 16:40:07,session_8063,74.58581531194811
4160,2024-08-17 11:09:25,session_8064,12.257320563845974
7179,2024-06-02 08:13:07,session_8065,81.19595589367891
2001,2024-09-23 09:54:32,session_8066,93.84418268816947
6977,2024-03-22 12:25:13,session_8067,24.191811899315883
7265,2024-09-22 00:03:41,session_8068,53.82349919814108
1267,2024-07-26 20:44:08,session_8069,0.07196314742236032
9253,2024-01-26 01:57:42,session_8070,63.24803841303238
539,2024-06-14 14:51:33,session_8071,57.70372893963638
5616,2024-10-30 12:50:48,session_8072,6.339784177026775
6787,2024-04-14 03:13:37,session_8073,7.356982765797781
3507,2024-04-11 07:17:25,session_8074,56.69453241458103
1224,2024-04-27 12:39:01,session_8075,41.62592291946521
5916,2024-08-24 22:22:39,session_8076,3.907294858078514
8050,2025-02-20 13:44:31,session_8077,23.62031411614758
4432,2024-05-22 04:38:31,session_8078,29.151539999344166
3949,2024-06-28 19:26:25,session_8079,1.5982056572453884
1647,2025-01-23 17:34:10,session_8080,79.48240322403217
7168,2024-05-01 17:16:53,session_8081,84.06319965131655
6902,2024-02-02 10:42:46,session_8082,81.51132960423678
1454,2024-10-20 02:25:28,session_8083,2.124745307536602
7012,2024-11-22 14:43:01,session_8084,88.4768474714496
839,2024-02-20 17:19:19,session_8085,59.333827188637535
4330,2024-07-02 22:05:02,session_8086,23.381824958410757
7480,2024-02-03 01:09:47,session_8087,78.70719949383236
976,2024-10-04 05:03:09,session_8088,12.628328770526531
3560,2024-11-18 04:09:38,session_8089,83.94759230512058
9989,2024-01-16 13:35:46,session_8090,70.9144466842121
6526,2025-01-24 11:03:45,session_8091,74.35969398744048
9828,2024-05-27 16:41:32,session_8092,50.81603768865928
7325,2024-04-15 12:40:35,session_8093,78.98338653370173
4584,2024-08-27 02:20:07,session_8094,86.16724452033199
3180,2024-07-27 11:10:16,session_8095,83.09650255798337
3184,2024-04-09 17:03:09,session_8096,76.04420763597652
2253,2024-01-21 18:30:31,session_8097,41.68336641725562
188,2024-06-29 05:35:31,session_8098,34.426252831332235
674,2024-06-12 05:16:47,session_8099,79.01011020579762
2210,2024-04-28 21:37:06,session_8100,77.26450247253224
7085,2024-09-10 15:26:22,session_8101,17.428176402872765
5409,2024-05-22 06:37:37,session_8102,60.322511629124996
4823,2024-04-04 09:13:42,session_8103,93.72187192230282
3708,2024-05-20 00:07:43,session_8104,38.0693735951397
9760,2024-01-16 15:12:39,session_8105,19.986537409809657
2676,2025-02-21 06:18:53,session_8106,71.02800591150638
4906,2025-01-23 22:34:01,session_8107,60.59814095006697
1138,2024-11-01 16:21:07,session_8108,47.569452706331475
1724,2024-04-20 16:52:59,session_8109,96.1956274071523
8398,2024-06-19 15:58:58,session_8110,2.5640264486301856
5778,2024-07-01 15:38:35,session_8111,90.35550010169591
7998,2024-02-26 17:30:49,session_8112,87.06201743013764
8132,2024-12-04 05:58:15,session_8113,42.83059429451136
6044,2024-07-17 23:32:30,session_8114,54.21957519147117
7411,2024-02-20 00:04:10,session_8115,54.266019777628074
7194,2025-02-20 01:04:51,session_8116,63.653479035013774
5664,2024-06-19 18:57:09,session_8117,72.2214276651678
53,2024-09-20 03:51:56,session_8118,8.731559964972535
288,2024-06-09 05:15:27,session_8119,17.57352179604127
871,2024-07-16 04:31:33,session_8120,0.535159296505272
4532,2024-08-10 08:23:53,session_8121,2.264179131761068
4796,2024-10-08 23:37:13,session_8122,99.0244366566272
1480,2024-02-15 17:48:10,session_8123,85.55629041045445
2671,2024-06-28 10:11:10,session_8124,28.83213872768191
7118,2025-02-15 16:02:18,session_8125,66.13752448267954
7273,2024-07-04 22:24:35,session_8126,91.05349271212363
7537,2024-05-07 10:17:19,session_8127,72.64296223765166
6137,2024-07-04 16:34:10,session_8128,22.807882157080773
2968,2024-02-21 10:28:19,session_8129,38.14321789522983
3956,2024-08-04 17:27:40,session_8130,39.195736081346276
7883,2024-04-08 20:37:50,session_8131,54.42956707385163
1905,2024-07-25 05:49:44,session_8132,3.1598150750052345
5024,2024-12-02 14:42:16,session_8133,55.39922709575929
1236,2024-01-31 12:38:06,session_8134,13.903132554547282
4599,2024-06-22 10:55:41,session_8135,99.28770228083596
7997,2024-04-06 15:19:10,session_8136,15.28518659741489
8121,2025-01-05 01:23:01,session_8137,91.2603174700651
487,2024-09-17 02:18:03,session_8138,88.11772871902939
3563,2024-07-21 16:15:52,session_8139,67.5940824107002
5327,2024-06-08 14:31:46,session_8140,33.121549082378344
2859,2024-07-09 16:19:45,session_8141,89.25308322179137
8732,2025-02-03 07:54:10,session_8142,93.77276820564683
1375,2024-11-05 14:32:05,session_8143,33.91634679405819
6029,2024-12-20 07:42:04,session_8144,83.38044753703736
4796,2024-07-07 19:26:23,session_8145,46.10293530991697
7422,2024-03-04 11:12:30,session_8146,97.4656226358402
767,2024-04-20 20:47:34,session_8147,64.16587576360115
5587,2024-09-18 07:59:20,session_8148,55.42704109998243
1702,2024-11-29 05:29:04,session_8149,59.790660641972025
6506,2024-01-03 09:54:55,session_8150,53.12765368311928
74,2024-09-18 19:58:11,session_8151,70.72570105169054
9362,2024-03-16 02:20:21,session_8152,35.018988433507495
8826,2025-02-17 23:41:39,session_8153,21.026791533743584
56,2024-05-15 06:38:41,session_8154,46.07729141418842
4796,2024-10-15 20:45:24,session_8155,94.12707080962197
3535,2024-10-23 05:56:06,session_8156,62.66356006375392
6103,2024-04-19 16:09:52,session_8157,41.03274993064166
9238,2025-02-25 16:43:55,session_8158,31.784673125742568
4724,2024-09-07 03:25:14,session_8159,67.81726654818992
2540,2024-04-16 14:13:33,session_8160,83.29954246506158
2754,2024-02-02 10:34:42,session_8161,85.04442292755509
9904,2024-09-12 21:17:42,session_8162,80.36797581285187
5162,2024-09-28 09:31:51,session_8163,35.273215146778625
1783,2024-10-13 01:49:11,session_8164,82.01042090423574
9642,2024-07-12 23:40:05,session_8165,29.596050520197792
9319,2025-02-28 17:15:50,session_8166,26.7188086384459
1920,2024-12-07 03:36:07,session_8167,43.27663113864797
3537,2024-02-12 04:18:03,session_8168,44.44847968628475
8543,2025-01-28 08:25:43,session_8169,83.24758400098973
3224,2024-02-09 03:01:49,session_8170,21.81418177668145
499,2024-03-26 22:51:50,session_8171,82.98155147858749
310,2024-01-28 02:09:32,session_8172,78.96171000151736
5078,2024-01-09 06:05:09,session_8173,8.507190143617095
6974,2024-01-09 17:22:34,session_8174,45.529388296252115
3899,2024-04-25 03:58:39,session_8175,54.66569877368583
5886,2024-12-31 14:44:44,session_8176,13.645607227446387
8305,2024-03-04 07:03:59,session_8177,74.94523699695233
1699,2024-09-09 02:52:25,session_8178,68.28538840200395
4471,2025-02-02 22:31:03,session_8179,29.88866854948181
5135,2024-06-10 21:22:21,session_8180,68.90238528587341
1448,2024-05-23 20:27:45,session_8181,61.50874587585865
7141,2025-01-17 01:05:03,session_8182,19.23538966252223
9219,2024-12-27 01:16:44,session_8183,65.3443528448612
8059,2024-10-03 18:04:52,session_8184,38.89047653952502
7876,2024-09-22 15:55:35,session_8185,13.830658023125187
689,2024-07-28 03:43:21,session_8186,96.58740146190969
6297,2024-01-01 21:57:57,session_8187,75.67897487894277
2268,2024-10-27 04:51:34,session_8188,75.93747897557887
802,2024-12-31 04:52:03,session_8189,55.306244128429746
8147,2024-03-25 18:39:35,session_8190,27.635325759185914
4994,2024-01-28 18:35:55,session_8191,14.124454657477958
956,2025-01-18 17:00:09,session_8192,33.91863835973369
1674,2024-06-20 07:16:14,session_8193,87.61641636512215
8574,2025-01-10 13:29:42,session_8194,33.91411490044807
710,2024-03-10 04:56:38,session_8195,50.98564540408861
7341,2024-12-18 07:27:43,session_8196,32.80983487702218
7670,2024-11-16 22:48:43,session_8197,2.3258073779317323
8694,2024-12-24 07:25:22,session_8198,79.49386901471193
3508,2024-10-24 19:18:48,session_8199,12.388278841298106
2674,2024-09-01 11:20:23,session_8200,59.72716860968066
7787,2024-03-06 23:03:53,session_8201,41.726095728376244
9942,2025-01-26 01:30:03,session_8202,27.618435985243785
2115,2024-06-23 08:41:03,session_8203,7.7710782793871
1262,2025-02-18 08:20:31,session_8204,28.952099469778346
2474,2025-02-17 01:34:08,session_8205,92.77300529269603
5821,2024-08-22 06:33:39,session_8206,34.53629195951778
9822,2024-05-23 14:14:03,session_8207,30.96205916385252
3167,2024-09-09 05:31:57,session_8208,31.443375648232973
3713,2024-09-12 13:05:41,session_8209,17.912583946998794
8394,2024-05-17 11:25:14,session_8210,27.66305356537444
5198,2024-08-06 16:23:03,session_8211,92.74450717544146
8521,2024-05-04 02:07:13,session_8212,39.42357685385562
8682,2024-11-29 19:55:04,session_8213,83.8458894132232
3628,2024-08-30 01:11:30,session_8214,99.24979829582429
7693,2024-06-12 13:33:37,session_8215,24.383987428043742
8623,2024-03-13 01:54:16,session_8216,7.620480033519883
3710,2024-12-07 14:16:09,session_8217,37.6889867981176
5216,2024-02-26 02:04:50,session_8218,72.88490169906929
5208,2025-01-17 08:24:48,session_8219,60.409217268491076
5429,2024-10-06 15:05:49,session_8220,92.73426020581684
1809,2024-06-20 01:41:48,session_8221,6.472515395639533
2194,2024-01-12 21:14:45,session_8222,54.34507047446392
358,2024-05-07 06:21:08,session_8223,17.96310472876934
79,2024-05-02 04:04:48,session_8224,33.29585142878897
5018,2024-05-12 01:50:43,session_8225,28.569407722538674
1400,2024-12-20 18:03:12,session_8226,94.54856291063838
4065,2024-07-16 03:23:01,session_8227,23.992387648678736
700,2024-03-27 19:21:11,session_8228,79.69369690895189
6982,2024-12-17 05:11:11,session_8229,57.20427399906522
5992,2024-01-16 22:33:49,session_8230,65.66413547524942
5183,2025-02-02 09:18:28,session_8231,79.75923431005081
3804,2024-05-12 01:20:22,session_8232,25.940800052240085
7772,2024-10-17 05:02:55,session_8233,58.39331346907307
5288,2024-05-11 07:06:26,session_8234,5.49477833569425
7422,2025-01-07 22:59:11,session_8235,6.375694521808772
7990,2024-02-27 05:13:03,session_8236,32.29302116911536
9429,2024-08-31 16:56:46,session_8237,81.93517472932602
92,2024-10-22 18:07:19,session_8238,8.44571721556675
5952,2025-02-18 18:01:29,session_8239,44.09119028995343
7498,2024-08-26 19:49:27,session_8240,22.523724783702548
6905,2025-01-12 04:34:37,session_8241,84.96178713093282
539,2025-02-07 09:54:48,session_8242,91.99948563219846
1956,2024-09-13 23:13:38,session_8243,68.2543653738732
3285,2024-05-09 00:25:28,session_8244,33.83108869025738
1789,2025-02-21 21:37:56,session_8245,20.5023440421373
2021,2024-05-19 06:11:42,session_8246,16.239632696827687
4291,2024-12-20 10:51:23,session_8247,75.62879912048676
7417,2024-09-30 11:31:02,session_8248,57.284323962393316
2175,2025-02-10 23:04:29,session_8249,50.40938735976026
1025,2024-07-27 02:41:11,session_8250,60.698004401161434
7001,2024-10-18 09:41:06,session_8251,45.77426475333727
5525,2024-06-26 07:29:06,session_8252,80.48723034585063
2918,2024-04-16 02:04:52,session_8253,25.207635684690587
959,2025-01-12 18:14:06,session_8254,53.6458888983834
3558,2024-07-12 21:06:29,session_8255,89.04277257004976
1140,2024-10-30 15:06:57,session_8256,54.82248740194634
9737,2025-02-25 03:37:52,session_8257,49.7942963732125
6516,2024-06-20 04:04:48,session_8258,42.63899404213484
4635,2025-01-15 15:52:18,session_8259,90.67560827463551
2142,2025-02-24 13:30:49,session_8260,8.094088009288658
5933,2024-02-14 00:12:50,session_8261,83.3248599064587
5292,2024-06-10 13:16:43,session_8262,20.235162104285177
3397,2024-12-14 15:15:49,session_8263,62.78557987088503
8739,2024-09-11 13:48:34,session_8264,78.42900890542012
1354,2024-10-20 23:43:45,session_8265,62.71542763562684
4664,2024-03-20 13:14:01,session_8266,56.25343697346688
5904,2024-06-22 21:08:26,session_8267,57.47443709405322
1348,2024-08-30 02:25:22,session_8268,23.01460146133025
1867,2024-07-19 10:29:30,session_8269,47.903392878930504
1013,2024-06-28 20:50:14,session_8270,3.960821035625206
5800,2024-07-27 21:47:14,session_8271,7.343726400293216
7087,2024-07-25 07:40:36,session_8272,59.02852498254515
2657,2024-05-23 12:05:36,session_8273,82.92453431905076
5029,2024-01-26 09:06:18,session_8274,4.318185700390664
751,2024-09-26 07:54:33,session_8275,16.667691779626725
4259,2025-01-14 13:16:50,session_8276,3.155930859345357
5753,2024-06-27 15:26:51,session_8277,61.19219893843015
8879,2024-05-10 04:57:14,session_8278,14.305118353563417
5679,2024-01-23 03:23:32,session_8279,53.760040893957935
9497,2024-01-09 03:13:10,session_8280,13.176339422661165
6661,2025-02-07 02:47:36,session_8281,11.739191003684047
9515,2024-04-27 06:14:59,session_8282,69.2517544291115
3363,2024-11-03 10:25:41,session_8283,83.8900544613153
8905,2025-01-31 18:32:33,session_8284,22.428000878141297
3893,2024-07-08 15:09:33,session_8285,52.227629387158025
1475,2025-02-22 22:24:35,session_8286,57.055762455681645
9974,2025-01-13 02:52:58,session_8287,5.289485080355649
8354,2024-06-29 00:50:59,session_8288,52.13383909395546
8499,2024-05-26 01:05:51,session_8289,11.648165610726169
7290,2024-09-12 15:50:10,session_8290,69.55467209147638
8529,2024-03-14 05:10:50,session_8291,43.74555763686588
4227,2024-12-17 07:01:51,session_8292,42.31188657999099
6223,2024-09-05 22:02:15,session_8293,5.390200872649364
8457,2024-01-09 11:44:59,session_8294,58.967455228961306
2476,2024-09-20 15:41:04,session_8295,69.01148717920042
8741,2025-02-23 07:38:42,session_8296,87.45080430403307
2703,2024-10-04 19:21:51,session_8297,24.78770241376298
2083,2024-10-14 01:33:03,session_8298,78.92307456162963
3816,2025-02-13 23:35:59,session_8299,3.674235307092777
7725,2024-03-06 18:39:12,session_8300,83.84515244372405
4565,2024-09-28 22:22:00,session_8301,80.29980548740026
8223,2024-05-08 14:41:05,session_8302,98.37773205341334
8531,2024-09-02 02:50:26,session_8303,35.374060126011074
6811,2024-01-03 13:57:02,session_8304,54.282490247012014
6340,2024-03-23 11:46:55,session_8305,96.8469088730457
4839,2024-09-22 09:57:57,session_8306,17.985322546236926
2535,2024-09-09 23:56:01,session_8307,34.80003424322153
9318,2024-04-22 17:08:27,session_8308,40.298269813489455
7454,2024-09-28 04:23:09,session_8309,95.4403802520815
2045,2025-02-21 02:01:55,session_8310,5.473963007539595
4732,2025-02-23 12:40:32,session_8311,24.666858481435483
2499,2024-04-18 03:51:32,session_8312,15.281329256178955
6209,2024-02-02 03:21:36,session_8313,74.18913313101557
9486,2024-11-20 03:35:04,session_8314,69.94894385243266
9683,2024-08-11 06:59:16,session_8315,22.75140675890225
7558,2024-10-11 20:40:24,session_8316,14.932687601280382
5138,2024-07-25 22:29:20,session_8317,75.97408289206152
4197,2024-07-28 10:29:48,session_8318,16.549391817788095
2301,2024-04-03 11:31:33,session_8319,18.96058128611484
5656,2024-10-07 15:22:20,session_8320,24.73639925471983
9127,2024-06-11 21:15:35,session_8321,48.22892258463883
6198,2024-05-06 03:06:58,session_8322,57.329699191162184
4314,2024-09-20 17:43:38,session_8323,50.41773332772442
572,2024-09-02 10:23:47,session_8324,8.438469732777287
6831,2025-03-03 22:57:37,session_8325,86.67664181706691
8054,2024-04-28 06:18:02,session_8326,3.505747252617031
308,2025-01-31 21:32:44,session_8327,92.09425575644302
7167,2024-12-20 16:32:43,session_8328,32.639852269485935
4662,2024-12-12 09:56:58,session_8329,85.73594839275671
346,2024-02-23 04:56:23,session_8330,82.46788946308799
1047,2025-01-01 23:53:48,session_8331,86.88607151705692
8360,2024-01-14 18:21:15,session_8332,13.25156805954789
8668,2024-12-29 23:21:31,session_8333,1.0860170797253543
5791,2024-10-09 08:31:11,session_8334,49.983410809026275
4477,2024-10-17 08:26:52,session_8335,34.152976929331125
1806,2024-03-03 21:17:21,session_8336,95.168552905634
6393,2024-11-14 17:30:30,session_8337,72.87337696852589
5710,2025-01-13 03:49:03,session_8338,2.8990937652832227
8432,2024-05-16 07:04:35,session_8339,97.41433523424347
2734,2025-03-01 21:33:18,session_8340,23.804689590433327
272,2024-08-16 18:43:45,session_8341,70.90514965728222
542,2024-03-25 04:00:01,session_8342,89.27848289230967
5512,2024-09-27 10:50:48,session_8343,65.20643547888734
6324,2025-02-14 16:33:58,session_8344,38.19628319281914
1155,2024-04-16 03:06:14,session_8345,36.24370476682548
4805,2024-01-03 16:29:03,session_8346,34.55806826955477
8781,2024-09-16 13:26:57,session_8347,90.87691583585143
5277,2024-06-13 04:27:43,session_8348,99.60043344677817
6254,2024-08-20 16:28:38,session_8349,92.06329962198785
4692,2025-02-11 07:35:36,session_8350,82.61464698705842
2867,2024-02-27 10:09:26,session_8351,11.931330234681159
2958,2024-04-15 20:26:42,session_8352,74.07250911827018
4967,2025-02-22 23:21:01,session_8353,83.55859630761351
2472,2025-01-19 06:10:06,session_8354,30.22668018515159
6562,2024-08-05 18:29:00,session_8355,39.904157146273114
1913,2024-08-06 07:20:40,session_8356,64.85113568065432
6436,2024-02-12 14:00:06,session_8357,90.17283463191796
8479,2024-05-23 00:21:54,session_8358,83.46619227201234
9913,2025-02-10 14:36:03,session_8359,97.80287963342623
4009,2024-02-28 16:48:04,session_8360,27.732520970795992
6550,2024-06-17 03:34:04,session_8361,81.2048138259375
6111,2024-02-21 09:02:40,session_8362,29.85220769998923
9673,2025-01-02 05:24:47,session_8363,14.762616448367094
2279,2025-01-05 06:09:43,session_8364,64.58669269921462
3446,2025-01-17 19:52:17,session_8365,54.013481927739825
4555,2024-10-24 04:44:43,session_8366,40.86562443966055
5987,2024-03-29 05:36:48,session_8367,55.60124671305739
2951,2024-08-03 21:53:58,session_8368,52.22739010032581
8704,2024-05-16 04:39:04,session_8369,22.698886611893386
8860,2024-09-23 03:35:01,session_8370,36.61827461978413
3201,2024-06-10 09:25:31,session_8371,51.186841058751554
2634,2024-12-03 03:45:12,session_8372,11.571958903019508
5269,2024-03-10 17:56:21,session_8373,44.25144431009437
8805,2024-03-01 23:27:52,session_8374,40.03548886142584
5359,2024-05-02 07:16:35,session_8375,98.48173825875826
9416,2024-10-11 20:20:26,session_8376,5.669667027255243
247,2024-02-22 21:28:02,session_8377,57.63848306800624
2218,2024-03-08 10:42:51,session_8378,11.559868211972201
7788,2024-08-21 08:26:47,session_8379,83.08579792695464
3515,2025-01-04 04:19:13,session_8380,66.20976790404367
8496,2024-06-28 14:16:28,session_8381,68.43150516156113
9082,2024-07-31 05:21:45,session_8382,80.87071165852835
3223,2024-04-17 05:49:17,session_8383,51.13937016940594
711,2024-02-07 15:03:42,session_8384,68.36005829673441
2232,2024-01-06 15:11:26,session_8385,59.04970805372941
7463,2024-12-13 05:58:02,session_8386,13.895121173198287
417,2024-08-14 23:36:41,session_8387,98.76518398979388
3236,2024-06-10 08:30:01,session_8388,54.849130333585606
5090,2024-08-22 00:13:11,session_8389,81.45885471808187
6265,2025-01-22 11:25:51,session_8390,93.85174220291034
4022,2024-12-24 21:51:32,session_8391,46.6791709584889
3030,2025-01-05 00:20:17,session_8392,89.15215993996033
801,2024-09-11 22:28:06,session_8393,47.45027285565422
4234,2024-07-18 04:55:49,session_8394,82.97327749647279
3328,2024-09-22 22:44:22,session_8395,98.7444052990589
8701,2024-09-16 06:25:24,session_8396,31.692133126558474
5171,2024-01-08 03:31:19,session_8397,93.29206032286785
2818,2025-02-03 04:55:44,session_8398,29.37619115043606
5216,2025-01-11 23:12:27,session_8399,4.2153984934623745
1778,2024-02-15 15:10:34,session_8400,56.12936352213123
6442,2024-09-16 17:57:39,session_8401,79.57474318758887
6676,2024-02-28 23:26:29,session_8402,13.378678593641125
4621,2024-11-28 20:50:50,session_8403,71.17930070828831
2185,2024-12-25 10:34:24,session_8404,4.24854308937287
1867,2024-01-20 20:41:39,session_8405,81.5452363403138
9990,2024-08-11 06:24:22,session_8406,2.6721749589499355
3722,2024-03-13 19:25:40,session_8407,29.256966423238538
7702,2024-04-18 21:32:10,session_8408,67.53254374838676
3549,2024-03-29 09:50:46,session_8409,17.993330334299817
5910,2024-08-30 19:21:00,session_8410,78.21883668308499
8436,2024-11-25 16:19:46,session_8411,30.17931921923943
1802,2024-10-10 04:44:21,session_8412,77.91635008946633
5279,2024-05-16 22:43:21,session_8413,56.27148333037828
4618,2024-04-28 12:46:24,session_8414,55.26961776721598
4116,2025-01-29 17:15:59,session_8415,10.916675458200785
6426,2024-11-08 20:10:47,session_8416,63.498469005915624
8732,2024-07-03 04:36:11,session_8417,64.14503117801033
4482,2024-11-29 23:27:59,session_8418,34.03053994558787
4748,2024-03-18 01:39:45,session_8419,43.06345653122903
2923,2024-06-17 08:27:25,session_8420,11.400936814354058
1926,2024-03-28 13:37:15,session_8421,97.38178739865705
3060,2024-11-23 14:52:19,session_8422,0.3179539497802142
1021,2024-10-19 01:13:04,session_8423,0.16865078019435709
4986,2024-08-09 17:21:51,session_8424,16.05440298580976
3576,2024-02-24 17:59:27,session_8425,25.945338900316784
7092,2024-09-19 15:36:03,session_8426,93.89485453025229
198,2024-06-21 22:18:08,session_8427,46.014156176044786
6190,2024-05-29 01:46:28,session_8428,75.454158634874
812,2025-01-24 20:27:57,session_8429,76.05920699096633
8881,2024-03-31 06:54:55,session_8430,61.00278120078409
4157,2024-06-04 18:57:29,session_8431,88.5174919850477
1228,2024-10-02 16:35:47,session_8432,22.373391793670372
5485,2024-11-09 10:21:09,session_8433,41.8033727569274
9910,2024-08-21 05:59:44,session_8434,90.08576145831483
5431,2024-05-10 14:06:07,session_8435,67.17299908622255
5979,2024-12-22 07:47:14,session_8436,60.44845893348205
2615,2024-04-13 22:23:21,session_8437,22.82790405650771
8283,2024-01-09 17:51:04,session_8438,84.93440026635155
340,2024-04-23 23:55:34,session_8439,6.402973796519618
6351,2024-09-12 11:16:11,session_8440,98.47454720209903
6629,2024-08-09 07:06:07,session_8441,2.4317237845297934
4540,2025-01-28 20:19:13,session_8442,48.353742234286266
3017,2024-06-13 07:54:35,session_8443,97.14908907021467
929,2024-01-31 12:56:52,session_8444,93.44110244401729
9286,2024-08-02 21:30:30,session_8445,36.81163245504943
9008,2024-01-31 20:24:38,session_8446,56.749619166403576
4630,2025-02-24 01:12:30,session_8447,37.41592234785076
3269,2025-01-20 05:38:44,session_8448,8.414579625293605
6146,2024-05-28 09:13:26,session_8449,49.87262349870437
8469,2024-07-06 21:38:33,session_8450,33.86002290295005
7803,2024-12-20 06:15:34,session_8451,33.23986204497417
8833,2024-03-02 02:34:19,session_8452,96.56375536740944
1728,2024-09-02 01:29:01,session_8453,75.66317704672223
298,2024-12-09 21:00:29,session_8454,20.597556603748913
4812,2025-01-16 00:42:23,session_8455,66.67085628159484
9576,2025-03-04 19:28:39,session_8456,29.452214609291904
1725,2024-04-20 07:33:15,session_8457,62.05074536583477
8691,2025-02-09 10:58:28,session_8458,67.35811144531455
8398,2024-02-05 13:22:28,session_8459,70.98383126836146
3331,2024-09-29 10:55:08,session_8460,2.6322358882584718
9969,2024-07-21 13:30:49,session_8461,87.38615524200965
5033,2024-03-16 10:16:33,session_8462,46.43393490328916
5443,2025-02-01 06:11:03,session_8463,70.69838391388572
6017,2024-06-10 05:14:07,session_8464,29.272413994295555
293,2024-04-09 17:19:17,session_8465,42.722435393054745
3342,2024-10-07 12:43:33,session_8466,17.89888184991948
6664,2025-01-19 14:31:26,session_8467,39.665545400826886
504,2024-12-22 18:01:52,session_8468,83.30009129757019
7399,2024-07-02 15:36:02,session_8469,19.31678587988779
6559,2024-04-11 06:49:07,session_8470,62.87617455588953
3887,2024-08-10 17:07:43,session_8471,63.00269937334338
8639,2024-05-21 12:40:10,session_8472,64.87488788396088
3809,2024-12-13 18:04:42,session_8473,74.85765721342713
2644,2024-02-25 15:28:29,session_8474,74.97626467765876
8708,2024-12-15 17:57:49,session_8475,51.724961363826914
1940,2024-04-15 08:04:08,session_8476,82.79495230258969
4827,2024-01-01 07:29:49,session_8477,48.02706999949973
